order_id,order_date,region,sku,quantity,amount,month,cost,source_file
ORD10076,2026-01-06,South,SKU-004,4,224.03,2026-01,22.6,sales_jan_2026.csv
ORD10077,2026-01-25,West,SKU-033,1,95.55,2026-01,82.99,sales_jan_2026.csv
ORD10078,2026-01-07,North,SKU-019,12,113.66,2026-01,330.96,sales_jan_2026.csv
ORD10079,2026-01-30,North,SKU-036,4,77.79,2026-01,331.92,sales_jan_2026.csv
ORD10080,2026-01-12,West,SKU-025,1,166.47,2026-01,26.92,sales_jan_2026.csv
ORD10081,2026-01-17,North,SKU-040,5,869.26,2026-01,440.2,sales_jan_2026.csv
ORD10082,2026-01-24,South,SKU-039,2,74.56,2026-01,82.96,sales_jan_2026.csv
ORD10083,2026-01-04,East,SKU-022,11,363.42,2026-01,54.89,sales_jan_2026.csv
ORD10084,2026-01-17,South,SKU-004,5,177.8,2026-01,28.25,sales_jan_2026.csv
ORD10085,2026-01-13,West,SKU-028,8,1399.37,2026-01,587.44,sales_jan_2026.csv
ORD10086,2026-01-25,North,SKU-010,10,1545.62,2026-01,455.5,sales_jan_2026.csv
ORD10087,2026-01-16,East,SKU-013,5,410.56,2026-01,322.9,sales_jan_2026.csv
ORD10088,2026-01-20,East,SKU-001,2,132.58,2026-01,66.3,sales_jan_2026.csv
ORD10089,2026-01-07,West,SKU-017,5,304.99,2026-01,40.1,sales_jan_2026.csv
ORD10090,2026-01-10,South,SKU-023,1,132.29,2026-01,4.07,sales_jan_2026.csv
ORD10091,2026-01-21,South,SKU-022,3,282.92,2026-01,14.97,sales_jan_2026.csv
ORD10092,2026-01-17,East,SKU-005,3,56.23,2026-01,149.28,sales_jan_2026.csv
ORD10093,2026-01-25,East,SKU-035,2,179.13,2026-01,19.4,sales_jan_2026.csv
ORD10094,2026-01-10,South,SKU-040,12,689.78,2026-01,1056.48,sales_jan_2026.csv
ORD10095,2026-01-03,North,SKU-015,10,739.93,2026-01,331.7,sales_jan_2026.csv
ORD10096,2026-01-24,East,SKU-030,6,662.38,2026-01,38.4,sales_jan_2026.csv
ORD10097,2026-01-12,North,SKU-027,1,62.81,2026-01,79.37,sales_jan_2026.csv
ORD10098,2026-01-21,West,SKU-014,7,142.43,2026-01,473.13,sales_jan_2026.csv
ORD10099,2026-01-15,North,SKU-040,8,566.78,2026-01,704.32,sales_jan_2026.csv
ORD10100,2026-01-04,South,SKU-038,10,260.82,2026-01,242.3,sales_jan_2026.csv
ORD10101,2026-01-11,West,SKU-036,7,212.21,2026-01,580.86,sales_jan_2026.csv
ORD10102,2026-01-27,North,SKU-036,5,858.74,2026-01,414.9,sales_jan_2026.csv
ORD10103,2026-01-11,West,SKU-040,5,473.81,2026-01,440.2,sales_jan_2026.csv
ORD10104,2026-01-16,West,SKU-004,3,386.11,2026-01,16.95,sales_jan_2026.csv
ORD10105,2026-01-10,North,SKU-035,7,692.9,2026-01,67.9,sales_jan_2026.csv
ORD10106,2026-01-27,West,SKU-008,8,1207.12,2026-01,158.64,sales_jan_2026.csv
ORD10107,2026-01-29,South,SKU-014,10,714.02,2026-01,675.9,sales_jan_2026.csv
ORD10108,2026-01-31,West,SKU-006,5,788.81,2026-01,42.15,sales_jan_2026.csv
ORD10109,2026-01-16,North,SKU-035,2,103.63,2026-01,19.4,sales_jan_2026.csv
ORD10110,2026-01-19,West,SKU-001,1,128.17,2026-01,33.15,sales_jan_2026.csv
ORD10111,2026-01-22,East,SKU-013,6,1037.14,2026-01,387.48,sales_jan_2026.csv
ORD10112,2026-01-27,South,SKU-028,4,672.85,2026-01,293.72,sales_jan_2026.csv
ORD10113,2026-01-09,West,SKU-017,10,841.28,2026-01,80.2,sales_jan_2026.csv
ORD10114,2026-01-07,West,SKU-015,5,751.26,2026-01,165.85,sales_jan_2026.csv
ORD10115,2026-01-27,South,SKU-040,6,753.39,2026-01,528.24,sales_jan_2026.csv
ORD10116,2026-01-31,South,SKU-005,2,140.61,2026-01,99.52,sales_jan_2026.csv
ORD10117,2026-01-23,West,SKU-017,7,637.02,2026-01,56.14,sales_jan_2026.csv
ORD10118,2026-01-17,South,SKU-013,2,49.99,2026-01,129.16,sales_jan_2026.csv
ORD10119,2026-01-19,East,SKU-007,3,333.11,2026-01,225.48,sales_jan_2026.csv
ORD10120,2026-01-14,West,SKU-014,4,470.93,2026-01,270.36,sales_jan_2026.csv
ORD10121,2026-01-28,West,SKU-037,3,530.52,2026-01,153.45,sales_jan_2026.csv
ORD10122,2026-01-24,North,SKU-012,6,301.23,2026-01,60.0,sales_jan_2026.csv
ORD10123,2026-01-04,West,SKU-026,10,1772.45,2026-01,196.2,sales_jan_2026.csv
ORD10124,2026-01-03,West,SKU-026,11,763.16,2026-01,215.82,sales_jan_2026.csv
ORD10125,2026-01-01,North,SKU-014,9,330.02,2026-01,608.31,sales_jan_2026.csv
ORD10126,2026-01-25,South,SKU-010,11,1092.48,2026-01,501.05,sales_jan_2026.csv
ORD10127,2026-01-12,North,SKU-004,11,226.66,2026-01,62.15,sales_jan_2026.csv
ORD10128,2026-01-29,East,SKU-040,2,311.99,2026-01,176.08,sales_jan_2026.csv
ORD10129,2026-01-30,North,SKU-017,7,206.7,2026-01,56.14,sales_jan_2026.csv
ORD10130,2026-01-06,West,SKU-011,12,1514.86,2026-01,820.2,sales_jan_2026.csv
ORD10131,2026-01-10,North,SKU-014,7,541.17,2026-01,473.13,sales_jan_2026.csv
ORD10132,2026-01-12,East,SKU-001,8,455.37,2026-01,265.2,sales_jan_2026.csv
ORD10133,2026-01-20,South,SKU-017,10,532.16,2026-01,80.2,sales_jan_2026.csv
ORD10134,2026-01-11,South,SKU-030,12,196.75,2026-01,76.8,sales_jan_2026.csv
ORD10135,2026-01-28,East,SKU-008,4,332.8,2026-01,79.32,sales_jan_2026.csv
ORD10136,2026-01-08,West,SKU-019,7,1194.42,2026-01,193.06,sales_jan_2026.csv
ORD10137,2026-01-07,West,SKU-023,8,216.04,2026-01,32.56,sales_jan_2026.csv
ORD10138,2026-01-05,East,SKU-034,6,423.6,2026-01,228.42,sales_jan_2026.csv
ORD10139,2026-01-22,East,SKU-037,11,527.24,2026-01,562.65,sales_jan_2026.csv
ORD10140,2026-01-19,West,SKU-023,3,346.19,2026-01,12.21,sales_jan_2026.csv
ORD10141,2026-01-03,West,SKU-002,8,283.12,2026-01,64.8,sales_jan_2026.csv
ORD10142,2026-01-31,North,SKU-033,6,312.63,2026-01,497.94,sales_jan_2026.csv
ORD10143,2026-01-01,West,SKU-040,4,534.82,2026-01,352.16,sales_jan_2026.csv
ORD10144,2026-01-23,South,SKU-031,1,164.56,2026-01,53.08,sales_jan_2026.csv
ORD10145,2026-01-06,South,SKU-031,1,9.93,2026-01,53.08,sales_jan_2026.csv
ORD10146,2026-01-25,West,SKU-010,7,687.53,2026-01,318.85,sales_jan_2026.csv
ORD10147,2026-01-23,East,SKU-027,4,300.76,2026-01,317.48,sales_jan_2026.csv
ORD10148,2026-01-27,East,SKU-036,2,353.44,2026-01,165.96,sales_jan_2026.csv
ORD10149,2026-01-30,West,SKU-040,8,114.03,2026-01,704.32,sales_jan_2026.csv
ORD10150,2026-01-23,West,SKU-029,11,1458.91,2026-01,865.59,sales_jan_2026.csv
ORD10151,2026-01-27,West,SKU-036,3,251.7,2026-01,248.94,sales_jan_2026.csv
ORD10152,2026-01-28,North,SKU-016,9,863.22,2026-01,491.94,sales_jan_2026.csv
ORD10153,2026-01-13,East,SKU-031,2,134.08,2026-01,106.16,sales_jan_2026.csv
ORD10154,2026-01-06,South,SKU-015,12,1820.94,2026-01,398.04,sales_jan_2026.csv
ORD10155,2026-01-22,North,SKU-034,5,714.58,2026-01,190.35,sales_jan_2026.csv
ORD10156,2026-01-30,South,SKU-017,11,656.61,2026-01,88.22,sales_jan_2026.csv
ORD10157,2026-01-11,North,SKU-023,5,243.17,2026-01,20.35,sales_jan_2026.csv
ORD10158,2026-01-31,East,SKU-006,8,108.47,2026-01,67.44,sales_jan_2026.csv
ORD10159,2026-01-15,East,SKU-040,1,119.6,2026-01,88.04,sales_jan_2026.csv
ORD10160,2026-01-06,North,SKU-012,9,1179.54,2026-01,90.0,sales_jan_2026.csv
ORD10161,2026-01-28,North,SKU-011,6,466.81,2026-01,410.1,sales_jan_2026.csv
ORD10162,2026-01-20,East,SKU-014,5,433.26,2026-01,337.95,sales_jan_2026.csv
ORD10163,2026-01-08,East,SKU-032,9,126.28,2026-01,742.77,sales_jan_2026.csv
ORD10164,2026-01-30,East,SKU-020,10,285.46,2026-01,685.7,sales_jan_2026.csv
ORD10165,2026-01-07,North,SKU-002,12,998.91,2026-01,97.2,sales_jan_2026.csv
ORD10166,2026-01-13,South,SKU-010,9,1354.87,2026-01,409.95,sales_jan_2026.csv
ORD10167,2026-01-08,South,SKU-010,1,17.47,2026-01,45.55,sales_jan_2026.csv
ORD10168,2026-01-13,West,SKU-005,4,193.98,2026-01,199.04,sales_jan_2026.csv
ORD10169,2026-01-27,West,SKU-011,10,1105.0,2026-01,683.5,sales_jan_2026.csv
ORD10170,2026-01-07,East,SKU-036,10,768.61,2026-01,829.8,sales_jan_2026.csv
ORD10171,2026-01-16,West,SKU-032,6,709.43,2026-01,495.18,sales_jan_2026.csv
ORD10172,2026-01-23,West,SKU-025,2,22.65,2026-01,53.84,sales_jan_2026.csv
ORD10173,2026-01-09,West,SKU-007,8,1437.03,2026-01,601.28,sales_jan_2026.csv
ORD10174,2026-01-09,South,SKU-003,11,511.0,2026-01,893.53,sales_jan_2026.csv
ORD10175,2026-01-21,South,SKU-015,8,1211.65,2026-01,265.36,sales_jan_2026.csv
ORD10176,2026-01-17,North,SKU-034,11,476.54,2026-01,418.77,sales_jan_2026.csv
ORD10177,2026-01-08,South,SKU-009,5,738.95,2026-01,43.4,sales_jan_2026.csv
ORD10178,2026-01-26,West,SKU-026,11,450.36,2026-01,215.82,sales_jan_2026.csv
ORD10179,2026-01-07,West,SKU-039,6,757.59,2026-01,248.88,sales_jan_2026.csv
ORD10180,2026-01-24,South,SKU-030,1,103.66,2026-01,6.4,sales_jan_2026.csv
ORD10181,2026-01-19,North,SKU-022,5,329.29,2026-01,24.95,sales_jan_2026.csv
ORD10182,2026-01-29,South,SKU-038,6,764.88,2026-01,145.38,sales_jan_2026.csv
ORD10183,2026-01-13,South,SKU-002,8,431.51,2026-01,64.8,sales_jan_2026.csv
ORD10184,2026-01-20,North,SKU-010,4,285.19,2026-01,182.2,sales_jan_2026.csv
ORD11168,2026-06-16,South,SKU-029,6,434.72,2026-06,472.14,sales_jun_2026.csv
ORD11169,2026-06-15,North,SKU-011,2,296.21,2026-06,136.7,sales_jun_2026.csv
ORD11170,2026-06-17,West,SKU-019,10,329.97,2026-06,275.8,sales_jun_2026.csv
ORD11171,2026-06-07,South,SKU-010,12,1624.43,2026-06,546.6,sales_jun_2026.csv
ORD11172,2026-06-02,South,SKU-012,5,728.45,2026-06,50.0,sales_jun_2026.csv
ORD11173,2026-06-08,South,SKU-037,3,302.64,2026-06,153.45,sales_jun_2026.csv
ORD11174,2026-06-02,West,SKU-029,8,1307.83,2026-06,629.52,sales_jun_2026.csv
ORD11175,2026-06-22,West,SKU-007,2,169.66,2026-06,150.32,sales_jun_2026.csv
ORD11176,2026-06-19,West,SKU-034,3,87.04,2026-06,114.21,sales_jun_2026.csv
ORD11177,2026-06-03,East,SKU-018,4,82.34,2026-06,163.84,sales_jun_2026.csv
ORD11178,2026-06-10,North,SKU-032,6,965.86,2026-06,495.18,sales_jun_2026.csv
ORD11179,2026-06-18,East,SKU-022,4,443.7,2026-06,19.96,sales_jun_2026.csv
ORD11180,2026-06-15,West,SKU-015,1,53.19,2026-06,33.17,sales_jun_2026.csv
ORD11181,2026-06-28,East,SKU-033,11,844.24,2026-06,912.89,sales_jun_2026.csv
ORD11182,2026-06-07,West,SKU-012,10,1669.45,2026-06,100.0,sales_jun_2026.csv
ORD11183,2026-06-20,West,SKU-002,5,557.26,2026-06,40.5,sales_jun_2026.csv
ORD11184,2026-06-28,North,SKU-024,3,205.79,2026-06,49.56,sales_jun_2026.csv
ORD11185,2026-06-10,East,SKU-022,2,322.43,2026-06,9.98,sales_jun_2026.csv
ORD11186,2026-06-03,South,SKU-017,2,183.44,2026-06,16.04,sales_jun_2026.csv
ORD11187,2026-06-22,East,SKU-021,7,147.56,2026-06,138.81,sales_jun_2026.csv
ORD11188,2026-06-25,South,SKU-028,3,55.03,2026-06,220.29,sales_jun_2026.csv
ORD11189,2026-06-20,North,SKU-007,1,89.24,2026-06,75.16,sales_jun_2026.csv
ORD11190,2026-06-28,South,SKU-014,5,883.06,2026-06,337.95,sales_jun_2026.csv
ORD11191,2026-06-13,South,SKU-036,1,16.62,2026-06,82.98,sales_jun_2026.csv
ORD11192,2026-06-23,East,SKU-010,12,1742.4,2026-06,546.6,sales_jun_2026.csv
ORD11193,2026-06-20,East,SKU-037,10,748.67,2026-06,511.5,sales_jun_2026.csv
ORD11194,2026-06-27,East,SKU-038,8,1007.82,2026-06,193.84,sales_jun_2026.csv
ORD11195,2026-06-19,South,SKU-028,4,251.84,2026-06,293.72,sales_jun_2026.csv
ORD11196,2026-06-28,West,SKU-027,6,786.04,2026-06,476.22,sales_jun_2026.csv
ORD11197,2026-06-18,East,SKU-033,10,1445.79,2026-06,829.9,sales_jun_2026.csv
ORD11198,2026-06-03,West,SKU-010,10,1313.7,2026-06,455.5,sales_jun_2026.csv
ORD11199,2026-06-15,East,SKU-006,7,515.78,2026-06,59.01,sales_jun_2026.csv
ORD11200,2026-06-24,West,SKU-025,5,804.47,2026-06,134.6,sales_jun_2026.csv
ORD11201,2026-06-12,North,SKU-021,6,55.23,2026-06,118.98,sales_jun_2026.csv
ORD11202,2026-06-17,North,SKU-033,3,528.09,2026-06,248.97,sales_jun_2026.csv
ORD11203,2026-06-26,West,SKU-024,7,173.87,2026-06,115.64,sales_jun_2026.csv
ORD11204,2026-06-28,East,SKU-017,3,315.99,2026-06,24.06,sales_jun_2026.csv
ORD11205,2026-06-13,North,SKU-040,2,59.96,2026-06,176.08,sales_jun_2026.csv
ORD11206,2026-06-07,West,SKU-032,2,111.84,2026-06,165.06,sales_jun_2026.csv
ORD11207,2026-06-09,East,SKU-035,12,904.65,2026-06,116.4,sales_jun_2026.csv
ORD11208,2026-06-29,East,SKU-001,3,361.45,2026-06,99.45,sales_jun_2026.csv
ORD11209,2026-06-30,West,SKU-025,2,98.7,2026-06,53.84,sales_jun_2026.csv
ORD11210,2026-06-04,North,SKU-039,4,284.21,2026-06,165.92,sales_jun_2026.csv
ORD11211,2026-06-18,North,SKU-010,10,829.14,2026-06,455.5,sales_jun_2026.csv
ORD11212,2026-06-01,West,SKU-030,11,568.62,2026-06,70.4,sales_jun_2026.csv
ORD11213,2026-06-18,South,SKU-033,10,911.06,2026-06,829.9,sales_jun_2026.csv
ORD11214,2026-06-05,North,SKU-003,9,955.28,2026-06,731.07,sales_jun_2026.csv
ORD11215,2026-06-24,East,SKU-032,11,986.67,2026-06,907.83,sales_jun_2026.csv
ORD11216,2026-06-21,East,SKU-024,2,333.37,2026-06,33.04,sales_jun_2026.csv
ORD11217,2026-06-24,East,SKU-006,6,68.75,2026-06,50.58,sales_jun_2026.csv
ORD11218,2026-06-10,East,SKU-002,4,581.6,2026-06,32.4,sales_jun_2026.csv
ORD11219,2026-06-23,East,SKU-030,11,1692.96,2026-06,70.4,sales_jun_2026.csv
ORD11220,2026-06-26,East,SKU-029,11,1576.72,2026-06,865.59,sales_jun_2026.csv
ORD11221,2026-06-25,East,SKU-034,8,1202.93,2026-06,304.56,sales_jun_2026.csv
ORD11222,2026-06-08,North,SKU-039,3,457.25,2026-06,124.44,sales_jun_2026.csv
ORD11223,2026-06-15,South,SKU-017,8,164.04,2026-06,64.16,sales_jun_2026.csv
ORD11224,2026-06-22,South,SKU-005,4,446.64,2026-06,199.04,sales_jun_2026.csv
ORD11225,2026-06-18,South,SKU-035,2,327.14,2026-06,19.4,sales_jun_2026.csv
ORD11226,2026-06-24,North,SKU-013,2,355.99,2026-06,129.16,sales_jun_2026.csv
ORD11227,2026-06-13,East,SKU-031,9,1560.68,2026-06,477.72,sales_jun_2026.csv
ORD11228,2026-06-15,North,SKU-002,3,311.23,2026-06,24.3,sales_jun_2026.csv
ORD11229,2026-06-08,South,SKU-002,5,267.78,2026-06,40.5,sales_jun_2026.csv
ORD11230,2026-06-23,South,SKU-040,2,170.34,2026-06,176.08,sales_jun_2026.csv
ORD11231,2026-06-29,North,SKU-017,6,954.41,2026-06,48.12,sales_jun_2026.csv
ORD11232,2026-06-26,North,SKU-025,8,544.08,2026-06,215.36,sales_jun_2026.csv
ORD11233,2026-06-25,West,SKU-032,5,741.45,2026-06,412.65,sales_jun_2026.csv
ORD11234,2026-06-19,West,SKU-018,9,347.49,2026-06,368.64,sales_jun_2026.csv
ORD11235,2026-06-07,West,SKU-035,3,37.28,2026-06,29.1,sales_jun_2026.csv
ORD11236,2026-06-03,South,SKU-012,4,291.98,2026-06,40.0,sales_jun_2026.csv
ORD11237,2026-06-21,North,SKU-009,2,290.74,2026-06,17.36,sales_jun_2026.csv
ORD11238,2026-06-07,East,SKU-004,9,1136.83,2026-06,50.85,sales_jun_2026.csv
ORD11239,2026-06-19,South,SKU-035,7,504.72,2026-06,67.9,sales_jun_2026.csv
ORD11240,2026-06-07,North,SKU-008,10,1131.2,2026-06,198.3,sales_jun_2026.csv
ORD11241,2026-06-01,North,SKU-034,3,471.54,2026-06,114.21,sales_jun_2026.csv
ORD11242,2026-06-24,North,SKU-015,4,639.85,2026-06,132.68,sales_jun_2026.csv
ORD11243,2026-06-29,West,SKU-029,8,307.79,2026-06,629.52,sales_jun_2026.csv
ORD11244,2026-06-01,East,SKU-024,7,328.02,2026-06,115.64,sales_jun_2026.csv
ORD11245,2026-06-17,North,SKU-033,3,30.0,2026-06,248.97,sales_jun_2026.csv
ORD11246,2026-06-17,North,SKU-033,7,928.59,2026-06,580.93,sales_jun_2026.csv
ORD11247,2026-06-18,North,SKU-024,5,199.85,2026-06,82.6,sales_jun_2026.csv
ORD11248,2026-06-23,North,SKU-026,5,190.14,2026-06,98.1,sales_jun_2026.csv
ORD11249,2026-06-15,North,SKU-013,11,190.81,2026-06,710.38,sales_jun_2026.csv
ORD11250,2026-06-12,East,SKU-006,2,337.38,2026-06,16.86,sales_jun_2026.csv
ORD11251,2026-06-03,West,SKU-040,6,355.36,2026-06,528.24,sales_jun_2026.csv
ORD11252,2026-06-14,West,SKU-003,1,137.51,2026-06,81.23,sales_jun_2026.csv
ORD11253,2026-06-25,West,SKU-022,7,187.36,2026-06,34.93,sales_jun_2026.csv
ORD11254,2026-06-10,East,SKU-003,2,250.55,2026-06,162.46,sales_jun_2026.csv
ORD11255,2026-06-24,South,SKU-012,7,590.79,2026-06,70.0,sales_jun_2026.csv
ORD11256,2026-06-04,North,SKU-017,4,72.38,2026-06,32.08,sales_jun_2026.csv
ORD11257,2026-06-25,East,SKU-011,9,1322.42,2026-06,615.15,sales_jun_2026.csv
ORD11258,2026-06-10,South,SKU-010,2,359.55,2026-06,91.1,sales_jun_2026.csv
ORD11259,2026-06-17,North,SKU-018,10,758.07,2026-06,409.6,sales_jun_2026.csv
ORD11260,2026-06-13,East,SKU-019,6,591.71,2026-06,165.48,sales_jun_2026.csv
ORD11261,2026-06-02,North,SKU-005,8,1058.78,2026-06,398.08,sales_jun_2026.csv
ORD11262,2026-06-11,West,SKU-031,1,91.41,2026-06,53.08,sales_jun_2026.csv
ORD11263,2026-06-25,South,SKU-025,7,279.18,2026-06,188.44,sales_jun_2026.csv
ORD11264,2026-06-30,East,SKU-029,3,492.31,2026-06,236.07,sales_jun_2026.csv
ORD11265,2026-06-19,West,SKU-023,1,123.08,2026-06,4.07,sales_jun_2026.csv
ORD11266,2026-06-30,South,SKU-012,9,1385.84,2026-06,90.0,sales_jun_2026.csv
ORD11267,2026-06-12,West,SKU-016,4,180.87,2026-06,218.64,sales_jun_2026.csv
ORD11268,2026-06-25,South,SKU-024,4,175.92,2026-06,66.08,sales_jun_2026.csv
ORD11269,2026-06-03,East,SKU-005,8,769.61,2026-06,398.08,sales_jun_2026.csv
ORD11270,2026-06-26,West,SKU-040,9,1352.62,2026-06,792.36,sales_jun_2026.csv
ORD11271,2026-06-09,West,SKU-001,11,248.28,2026-06,364.65,sales_jun_2026.csv
ORD11272,2026-06-29,East,SKU-017,10,967.29,2026-06,80.2,sales_jun_2026.csv
ORD11273,2026-06-10,North,SKU-024,10,1692.58,2026-06,165.2,sales_jun_2026.csv
ORD11274,2026-06-16,West,SKU-027,5,729.29,2026-06,396.85,sales_jun_2026.csv
ORD11275,2026-06-27,South,SKU-013,8,708.98,2026-06,516.64,sales_jun_2026.csv
ORD11276,2026-06-16,West,SKU-039,11,1438.49,2026-06,456.28,sales_jun_2026.csv
ORD11277,2026-06-28,West,SKU-011,2,54.07,2026-06,136.7,sales_jun_2026.csv
ORD11278,2026-06-08,North,SKU-029,7,257.67,2026-06,550.83,sales_jun_2026.csv
ORD11279,2026-06-27,South,SKU-033,7,730.41,2026-06,580.93,sales_jun_2026.csv
ORD11280,2026-06-14,East,SKU-009,11,676.69,2026-06,95.48,sales_jun_2026.csv
ORD11281,2026-06-22,North,SKU-008,7,771.02,2026-06,138.81,sales_jun_2026.csv
ORD11282,2026-06-29,North,SKU-022,5,850.05,2026-06,24.95,sales_jun_2026.csv
ORD11283,2026-06-16,North,SKU-012,2,262.42,2026-06,20.0,sales_jun_2026.csv
ORD11284,2026-06-14,East,SKU-032,10,1244.59,2026-06,825.3,sales_jun_2026.csv
ORD11285,2026-06-02,West,SKU-027,10,1131.64,2026-06,793.7,sales_jun_2026.csv
ORD11286,2026-06-19,North,SKU-012,1,113.62,2026-06,10.0,sales_jun_2026.csv
ORD11287,2026-06-14,South,SKU-005,3,522.01,2026-06,149.28,sales_jun_2026.csv
ORD11288,2026-06-11,North,SKU-026,5,814.06,2026-06,98.1,sales_jun_2026.csv
ORD11289,2026-06-26,North,SKU-002,1,86.47,2026-06,8.1,sales_jun_2026.csv
ORD11290,2026-06-05,West,SKU-006,7,502.86,2026-06,59.01,sales_jun_2026.csv
ORD11291,2026-06-21,West,SKU-004,2,139.22,2026-06,11.3,sales_jun_2026.csv
ORD11292,2026-06-26,South,SKU-035,11,333.05,2026-06,106.7,sales_jun_2026.csv
ORD11293,2026-06-12,South,SKU-007,9,1343.1,2026-06,676.44,sales_jun_2026.csv
ORD11294,2026-06-14,East,SKU-005,7,1078.89,2026-06,348.32,sales_jun_2026.csv
ORD11295,2026-06-17,West,SKU-033,1,88.3,2026-06,82.99,sales_jun_2026.csv
ORD11296,2026-06-24,East,SKU-012,12,510.85,2026-06,120.0,sales_jun_2026.csv
ORD11297,2026-06-14,East,SKU-017,9,158.07,2026-06,72.18,sales_jun_2026.csv
ORD11298,2026-06-27,East,SKU-020,5,263.27,2026-06,342.85,sales_jun_2026.csv
ORD11299,2026-06-22,East,SKU-014,6,455.01,2026-06,405.54,sales_jun_2026.csv
ORD11300,2026-06-29,East,SKU-010,10,220.08,2026-06,455.5,sales_jun_2026.csv
ORD11301,2026-06-16,North,SKU-012,3,197.9,2026-06,30.0,sales_jun_2026.csv
ORD11302,2026-06-16,South,SKU-010,11,395.79,2026-06,501.05,sales_jun_2026.csv
ORD11303,2026-06-02,North,SKU-025,12,620.42,2026-06,323.04,sales_jun_2026.csv
ORD11304,2026-06-24,South,SKU-023,11,746.24,2026-06,44.77,sales_jun_2026.csv
ORD11305,2026-06-15,East,SKU-031,9,1277.34,2026-06,477.72,sales_jun_2026.csv
ORD11306,2026-06-20,South,SKU-035,10,1181.67,2026-06,97.0,sales_jun_2026.csv
ORD11307,2026-06-29,South,SKU-018,12,1658.41,2026-06,491.52,sales_jun_2026.csv
ORD11308,2026-06-04,East,SKU-025,5,858.36,2026-06,134.6,sales_jun_2026.csv
ORD11309,2026-06-06,North,SKU-021,1,173.91,2026-06,19.83,sales_jun_2026.csv
ORD11310,2026-06-18,North,SKU-006,10,458.01,2026-06,84.3,sales_jun_2026.csv
ORD11311,2026-06-10,South,SKU-009,2,291.81,2026-06,17.36,sales_jun_2026.csv
ORD11312,2026-06-27,East,SKU-013,7,1049.29,2026-06,452.06,sales_jun_2026.csv
ORD11313,2026-06-08,West,SKU-031,5,547.37,2026-06,265.4,sales_jun_2026.csv
ORD11314,2026-06-29,West,SKU-040,4,77.49,2026-06,352.16,sales_jun_2026.csv
ORD11315,2026-06-01,West,SKU-025,8,229.55,2026-06,215.36,sales_jun_2026.csv
ORD11316,2026-06-11,North,SKU-036,12,1427.22,2026-06,995.76,sales_jun_2026.csv
ORD11317,2026-06-28,North,SKU-034,4,692.11,2026-06,152.28,sales_jun_2026.csv
ORD11318,2026-06-08,South,SKU-026,11,1563.53,2026-06,215.82,sales_jun_2026.csv
ORD11319,2026-06-11,West,SKU-026,5,725.27,2026-06,98.1,sales_jun_2026.csv
ORD11320,2026-06-04,East,SKU-034,12,1196.88,2026-06,456.84,sales_jun_2026.csv
ORD11321,2026-06-25,South,SKU-004,1,140.32,2026-06,5.65,sales_jun_2026.csv
ORD11322,2026-06-14,East,SKU-015,4,63.2,2026-06,132.68,sales_jun_2026.csv
ORD11323,2026-06-04,North,SKU-032,3,83.49,2026-06,247.59,sales_jun_2026.csv
ORD11324,2026-06-29,West,SKU-035,8,967.66,2026-06,77.6,sales_jun_2026.csv
ORD11325,2026-06-25,East,SKU-023,12,812.44,2026-06,48.84,sales_jun_2026.csv
ORD11326,2026-06-29,West,SKU-013,2,266.7,2026-06,129.16,sales_jun_2026.csv
ORD11327,2026-06-01,East,SKU-023,5,403.9,2026-06,20.35,sales_jun_2026.csv
ORD11328,2026-06-21,East,SKU-013,1,144.5,2026-06,64.58,sales_jun_2026.csv
ORD11329,2026-06-21,South,SKU-014,10,1625.65,2026-06,675.9,sales_jun_2026.csv
ORD11330,2026-06-05,East,SKU-012,9,920.17,2026-06,90.0,sales_jun_2026.csv
ORD11331,2026-06-20,North,SKU-004,2,164.96,2026-06,11.3,sales_jun_2026.csv
ORD11332,2026-06-04,North,SKU-039,12,2158.64,2026-06,497.76,sales_jun_2026.csv
ORD11333,2026-06-15,West,SKU-038,11,269.42,2026-06,266.53,sales_jun_2026.csv
ORD11334,2026-06-10,North,SKU-013,5,332.76,2026-06,322.9,sales_jun_2026.csv
ORD11335,2026-06-03,West,SKU-019,2,334.56,2026-06,55.16,sales_jun_2026.csv
ORD11336,2026-06-30,North,SKU-015,9,1393.15,2026-06,298.53,sales_jun_2026.csv
ORD11337,2026-06-04,West,SKU-021,9,1470.3,2026-06,178.47,sales_jun_2026.csv
ORD11338,2026-06-17,East,SKU-018,4,597.44,2026-06,163.84,sales_jun_2026.csv
ORD11339,2026-06-30,North,SKU-008,12,177.83,2026-06,237.96,sales_jun_2026.csv
ORD11340,2026-06-15,South,SKU-037,7,1049.77,2026-06,358.05,sales_jun_2026.csv
ORD11341,2026-06-03,North,SKU-035,10,933.55,2026-06,97.0,sales_jun_2026.csv
ORD11342,2026-06-22,North,SKU-001,8,391.5,2026-06,265.2,sales_jun_2026.csv
ORD11343,2026-06-14,East,SKU-027,2,274.1,2026-06,158.74,sales_jun_2026.csv
ORD11344,2026-06-10,North,SKU-018,11,1902.18,2026-06,450.56,sales_jun_2026.csv
ORD11345,2026-06-24,West,SKU-001,6,542.87,2026-06,198.9,sales_jun_2026.csv
ORD11346,2026-06-25,South,SKU-032,4,346.71,2026-06,330.12,sales_jun_2026.csv
ORD11347,2026-06-05,North,SKU-020,5,696.86,2026-06,342.85,sales_jun_2026.csv
